0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031027646603480778,0.0,0.0,0.017314605927720335,0.0,0.0,0.2141025641025641,0.0,0.0
0.3557224670942566,0.0,0.11461929467309037,0.5057915638062667,0.0,0.06912435550342871,0.37449418632842274,0.0,0.5433821361565265
0.41510989372941554,0.0029740027769196075,0.23298542957077575,0.7216800055619219,0.0015172761266511268,0.1485788801446774,0.3288574419953469,0.12,0.6482130612478909
0.29442295309564664,0.01870118729059109,0.32862258489819635,0.8570661294768085,0.010245411567630733,0.2750431611999061,0.19600310966019788,0.18,0.4956229849839212
0.35671247964201813,0.015070453747673615,0.31982844921503323,0.8550649281711061,0.00786560580546329,0.23074979304120538,0.24515574545909705,0.2375,0.618696543281795
0.2846624311510414,0.029960605518339976,0.3414187258731238,0.8901593770897394,0.015826906475170634,0.2656209196772752,0.1838812851633673,0.42095238095238086,0.5511087354503456
0.3314755610123608,0.027917966985338487,0.3305506012719546,0.8342036054556031,0.015085621704505905,0.24892091065750604,0.22229037541718988,0.3358333333333333,0.6320750223502635
0.3164894411954875,0.013199156159416973,0.28196787433364584,0.8718404223676307,0.006839795166646981,0.19935645143208497,0.20819907497131113,0.27272727272727276,0.5738163682519479
0.3226755241859421,0.012890697625537717,0.31307883329175556,0.9239207867048351,0.006730146043839964,0.2286527944906927,0.20383009557267942,0.2791666666666667,0.5889098130753824
0.25940842544994874,0.02073818118149089,0.3092660531855681,0.9373310458739083,0.010889059274716699,0.2456777615096471,0.1630850320762122,0.36041666666666666,0.5163978713651337
0.3043198841134527,0.012853267501470353,0.28338855376495675,0.9200954164466912,0.006654052194759431,0.2001543155465882,0.19150461262650423,0.32272727272727275,0.5651417787792196
0.36623008168933996,0.01815879216713221,0.31536012094115584,0.8999605862651047,0.009348374947887794,0.22331696209914859,0.24522645421509282,0.4893939393939394,0.6535579664617315
0.29449024800121937,0.018169305601139732,0.3175428086917279,0.9304250754379719,0.009342361386208843,0.24131962822412434,0.1837068493587308,0.47777777777777775,0.5550928276977166
